# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Oct  4 07:53:06 2025
#
# CONSTRAINT:  where (ml_modeldef like '1')
#
# COLUMN pl_name:        Planet Name
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN pl_massj:       Planet Mass [Jupiter mass]
# COLUMN pl_massjerr1:   Planet Mass Upper Unc. [Jupiter mass]
# COLUMN pl_massjerr2:   Planet Mass Lower Unc. [Jupiter mass]
# COLUMN pl_massjlim:    Planet Mass Limit Flag [Jupiter mass]
# COLUMN pl_masse:       Planet Mass [Earth mass]
# COLUMN pl_masseerr1:   Planet Mass Upper Unc. [Earth mass]
# COLUMN pl_masseerr2:   Planet Mass Lower Unc. [Earth mass]
# COLUMN pl_masselim:    Planet Mass Limit Flag [Earth mass]
# COLUMN pl_orbsmax:     Planet-star Projected Semi-major Axis [au]
# COLUMN pl_orbsmaxerr1: Planet-star Projected Semi-major Axis Upper Unc.
# COLUMN pl_orbsmaxerr2: Planet-star Projected Semi-major Axis Lower Unc.
# COLUMN pl_orbsmaxlim:  Planet-star Projected Semi-major Axis Limit Flag
# COLUMN st_mass:        Lens Mass [Solar mass]
# COLUMN st_masserr1:    Lens Mass Upper Unc.
# COLUMN st_masserr2:    Lens Mass Lower Unc.
# COLUMN st_masslim:     Lens Mass Limit Flag
# COLUMN sy_dist:        Lens Distance [pc]
# COLUMN sy_disterr1:    Lens Distance Upper Unc.
# COLUMN sy_disterr2:    Lens Distance Lower Unc.
# COLUMN sy_distlim:     Lens Distance Limit Flag
# COLUMN ml_dists:       Source Distance [pc]
# COLUMN ml_distserr1:   Source Distance Upper Unc.
# COLUMN ml_distserr2:   Source Distance Lower Unc.
# COLUMN ml_distslim:    Source Distance Limit Flag
# COLUMN ml_tsepmin:     Time of Lens-source Minimum Separation [days]
# COLUMN ml_tsepminerr1: Time of Lens-source Minimum Separation Upper Unc.
# COLUMN ml_tsepminerr2: Time of Lens-source Minimum Separation Lower Unc.
# COLUMN ml_tsepminlim:  Time of Lens-source Minimum Separation Limit Flag
# COLUMN ml_sepminnorm:  Normalized Lens-source Minimum Separation
# COLUMN ml_sepminnormerr1: Normalized Lens-source Minimum Separation Upper Unc.
# COLUMN ml_sepminnormerr2: Normalized Lens-source Minimum Separation Lower Unc.
# COLUMN ml_sepminnormlim: Normalized Lens-source Minimum Separation Limit Flag
# COLUMN ml_xtimeein:    Einstein Crossing Time [days]
# COLUMN ml_xtimeeinerr1: Einstein Crossing Time Upper Unc.
# COLUMN ml_xtimeeinerr2: Einstein Crossing Time Lower Unc.
# COLUMN ml_xtimeeinlim: Einstein Crossing Time Limit Flag
# COLUMN ml_radsnorm:    Normalized Source Angular Radius (10^-3)
# COLUMN ml_radsnormerr1: Normalized Angular Radius Upper Unc.
# COLUMN ml_radsnormerr2: Normalized Angular Radius Lower Unc.
# COLUMN ml_radsnormlim: Normalized Angular Radius Limit Flag
# COLUMN ml_sepinsnorp:  Instantaneous Planet-star Projected and Normalized Separation
# COLUMN ml_sepinsnorperr1: Instantaneous Planet-star Projected and Normalized Separation Upper Unc.
# COLUMN ml_sepinsnorperr2: Instantaneous Planet-star Projected and Normalized Separation Lower Unc.
# COLUMN ml_sepinsnorplim: Instantaneous Planet-star Projected and Normalized Separation Limit Flag
# COLUMN ml_massratio:   Planet-star Mass Ratio (10^-4)
# COLUMN ml_massratioerr1: Planet-star Mass Ratio Upper Unc.
# COLUMN ml_massratioerr2: Planet-star Mass Ratio Lower Unc.
# COLUMN ml_massratiolim: Planet-star Mass Ratio Limit Flag
# COLUMN ml_angstlax:    Source Trajectory-lens Axis Angle [rad]
# COLUMN ml_angstlaxerr1: Source Trajectory-lens Axis Angle Upper Unc.
# COLUMN ml_angstlaxerr2: Source Trajectory-lens Axis Angle Lower Unc.
# COLUMN ml_angstlaxlim: Source Trajectory-lens Axis Angle Limit Flag
# COLUMN ml_magis:       Source I-band [mag]
# COLUMN ml_magiserr1:   Source I-band Upper Unc.
# COLUMN ml_magiserr2:   Source I-band Lower Unc.
# COLUMN ml_magislim:    Source I-band Limit Flag
# COLUMN ml_magibl:      Blend I-band [mag]
# COLUMN ml_magiblerr1:  Blend I-band Upper Unc.
# COLUMN ml_magiblerr2:  Blend I-band Lower Unc.
# COLUMN ml_magibllim:   Blend I-band Limit Flag
# COLUMN ml_radeinang:   Angular Einstein Radius [mas]
# COLUMN ml_radeinangerr1: Angular Einstein Radius Upper Unc.
# COLUMN ml_radeinangerr2: Angular Einstein Radius Lower Unc.
# COLUMN ml_radeinanglim: Angular Einstein Radius Limit Flag
# COLUMN ml_pmrells:     Lens-source Relative Proper Motion [mas/yr]
# COLUMN ml_pmrellserr1: Lens-source Relative Proper Motion Upper Unc.
# COLUMN ml_pmrellserr2: Lens-source Relative Proper Motion Lower Unc.
# COLUMN ml_pmrellslim:  Lens-source Relative Proper Motion Limit Flag
# COLUMN ml_modeldef:    Default Model
# COLUMN htmllink:       Reference
#
pl_name,rastr,ra,decstr,dec,pl_massj,pl_massjerr1,pl_massjerr2,pl_massjlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,st_mass,st_masserr1,st_masserr2,st_masslim,sy_dist,sy_disterr1,sy_disterr2,sy_distlim,ml_dists,ml_distserr1,ml_distserr2,ml_distslim,ml_tsepmin,ml_tsepminerr1,ml_tsepminerr2,ml_tsepminlim,ml_sepminnorm,ml_sepminnormerr1,ml_sepminnormerr2,ml_sepminnormlim,ml_xtimeein,ml_xtimeeinerr1,ml_xtimeeinerr2,ml_xtimeeinlim,ml_radsnorm,ml_radsnormerr1,ml_radsnormerr2,ml_radsnormlim,ml_sepinsnorp,ml_sepinsnorperr1,ml_sepinsnorperr2,ml_sepinsnorplim,ml_massratio,ml_massratioerr1,ml_massratioerr2,ml_massratiolim,ml_angstlax,ml_angstlaxerr1,ml_angstlaxerr2,ml_angstlaxlim,ml_magis,ml_magiserr1,ml_magiserr2,ml_magislim,ml_magibl,ml_magiblerr1,ml_magiblerr2,ml_magibllim,ml_radeinang,ml_radeinangerr1,ml_radeinangerr2,ml_radeinanglim,ml_pmrells,ml_pmrellserr1,ml_pmrellserr2,ml_pmrellslim,ml_modeldef,htmllink
OGLE-2018-BLG-0962L b,17h52m41.95s,268.174792,-32d18m33.3s,-32.309250,1.34000000,0.82000000,-0.70000000,0,425.89006538,260.61929374,-222.47988490,0,3.59000000,0.81000000,-1.12000000,0,0.54000000,0.33000000,-0.28000000,0,6500.00000000,1060.00000000,-1750.00000000,0,,,,,2458262.49400000,0.05300000,-0.05300000,0,0.20700000,0.03200000,-0.03200000,0,28.73900000,0.29800000,-0.29800000,0,1.13700000,0.04800000,-0.04800000,0,1.24600000,0.02700000,-0.02700000,0,23.75000000,0.76000000,-0.76000000,0,0.59000000,0.04400000,-0.04400000,0,21.40000000,0.03000000,-0.03000000,0,,,,,0.44300000,0.06900000,-0.06900000,0,5.63900000,0.87900000,-0.87900000,0,1,<a refstr=JUNG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..293J/abstract target=ref>Jung et al. 2021</a>
MOA-2008-BLG-310L b,17h54m14.53s,268.560542,-34d46m40.99s,-34.778053,0.07360000,0.05300000,-0.05300000,0,23.40000000,17.00000000,-17.00000000,0,1.10000000,0.17000000,-0.17000000,0,0.21000000,0.14000000,-0.14000000,0,7700.00000000,1100.00000000,-1100.00000000,0,,,,,2454656.39000000,,,0,0.00326000,,,0,10.22000000,,,0,,,,,0.93000000,,,0,3.29000000,,,0,1.95000000,,,0,19.43000000,0.04000000,-0.04000000,0,,,,,0.29000000,0.05000000,-0.05000000,0,4.85000000,0.15000000,-0.15000000,0,1,<a refstr=BHATTACHARYA_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154...59B/abstract target=ref>Bhattacharya et al. 2017</a>
OGLE-2017-BLG-0373L b,17h57m19.06s,269.329407,-31d57m06.2s,-31.951723,0.40100000,0.63700000,-0.25700000,0,127.00000000,202.00000000,-82.00000000,0,2.42400000,0.75700000,-0.78300000,0,0.24800000,0.27400000,-0.13300000,0,5915.00000000,1123.00000000,-1478.00000000,0,,,,,2457840.60700000,0.05400000,-0.05400000,0,0.41600000,0.01100000,-0.01100000,0,11.99300000,0.24300000,-0.24300000,0,2.93500000,0.19000000,-0.19000000,0,1.37600000,0.01000000,-0.01000000,0,15.44000000,3.52000000,-3.52000000,0,2.46100000,0.01500000,-0.01500000,0,,,,,,,,,0.28800000,0.02900000,-0.02900000,0,8.81000000,0.09700000,-0.09700000,0,1,<a refstr=SKOWRON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AcA....68...43S/abstract target=ref>Skowron et al. 2018</a>
KMT-2022-BLG-0371L b,17h41m26.86s,265.361917,-34d41m55.21s,-34.698669,0.26000000,0.13000000,-0.11000000,0,82.63538582,41.31769291,-34.96112477,0,3.02000000,0.45000000,-0.56000000,0,0.63000000,0.32000000,-0.28000000,0,7140.00000000,1070.00000000,-1340.00000000,0,,,,,2459689.36300000,0.00500000,-0.00500000,0,0.00170900,0.00015300,-0.00015300,0,103.76000000,7.56000000,-7.56000000,0,0.79000000,0.10000000,-0.10000000,0,0.94000000,0.00500000,-0.00500000,0,3.90000000,0.50000000,-0.50000000,0,5.31100000,0.06300000,-0.06300000,0,22.26900000,0.00600000,-0.00600000,0,,,,,0.41300000,0.06700000,-0.06700000,0,1.45000000,0.24000000,-0.24000000,0,1,<a refstr=HAN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...674A..90H/abstract target=ref>Han et al. 2023</a>
MOA-2016-BLG-227L b,18h05m53.70s,271.473755,-27d42m51.43s,-27.714287,2.80000000,2.20000000,-1.50000000,0,890.00000000,700.00000000,-480.00000000,0,1.39000000,0.22000000,-0.22000000,0,0.29000000,0.23000000,-0.15000000,0,6500.00000000,1000.00000000,-1000.00000000,0,,,,,2457517.50780000,0.00700000,-0.00600000,0,-0.08330000,0.00080000,-0.00160000,0,17.03000000,0.08000000,-0.20000000,0,3.01000000,0.09000000,-0.05000000,0,0.93120000,0.00040000,-0.00090000,0,92.80000000,2.00000000,-1.10000000,0,2.50900000,0.00300000,-0.00400000,0,19.54000000,0.02000000,-0.02000000,0,,,,,0.22700000,0.00600000,-0.00900000,0,4.88000000,0.14000000,-0.17000000,0,1,<a refstr=KOSHIMOTO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154....3K/abstract target=ref>Koshimoto et al. 2017</a>
OGLE-2017-BLG-0448L b,17h54m40.47s,268.668625,-31d01m54.9s,-31.031917,0.04908309,0.04341966,-0.02926107,0,15.60000000,13.80000000,-9.30000000,0,5.75000000,2.39000000,-2.00000000,0,0.50000000,0.38000000,-0.29000000,0,7530.00000000,870.00000000,-1540.00000000,0,,,,,2457881.63000000,2.30000000,-4.87000000,0,1.34000000,0.28000000,-0.28000000,0,45.58000000,8.40000000,-8.40000000,0,7.40000000,4.20000000,-2.70000000,0,2.45000000,0.40000000,-0.30000000,0,0.98000000,0.31000000,-0.21000000,0,3.85000000,0.06800000,-0.06800000,0,17.35000000,0.50000000,-0.18000000,0,,,,,0.09000000,,,-1,3.20000000,1.60000000,-1.10000000,0,1,<a refstr=ZHAI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..162Z/abstract target=ref>Zhai et al. 2024</a>
OGLE-2015-BLG-1670L b,17h52m38.11s,268.158792,-28d33m06.9s,-28.551917,0.05630000,0.03000000,-0.02800000,0,17.90000000,9.60000000,-8.80000000,0,2.62000000,0.58000000,-0.60000000,0,0.55000000,0.28000000,-0.28000000,0,6700.00000000,1000.00000000,-1300.00000000,0,8140.00000000,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.38200000,0.08700000,-0.07600000,0,6.00000000,1.20000000,-1.20000000,0,1,<a refstr=RANC_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..232R/abstract target=ref>Ranc et al. 2019</a>
MOA-2022-BLG-563L b,18h01m12.05s,270.300208,-27d50m08.99s,-27.835831,0.40000000,0.31000000,-0.25000000,0,127.13136280,98.52680617,-79.45710175,0,2.15000000,0.37000000,-0.52000000,0,0.48000000,0.36000000,-0.30000000,0,6530.00000000,1120.00000000,-1570.00000000,0,,,,,2459872.22600000,0.04100000,-0.04100000,0,0.12300000,0.00900000,-0.00900000,0,19.72000000,0.92000000,-0.92000000,0,,,,,0.88600000,0.00900000,-0.00900000,0,8.06000000,1.55000000,-1.55000000,0,1.89600000,0.02200000,-0.02200000,0,19.76400000,0.06800000,-0.06800000,0,,,,,,,,,,,,,1,<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.115H/abstract target=ref>Han et al. 2024</a>
OGLE-2012-BLG-0358L b,17h42m46.77s,265.694875,-24d15m39.6s,-24.261000,1.85000000,0.19000000,-0.19000000,0,588.00000000,60.00000000,-60.00000000,0,0.87000000,0.03000000,-0.03000000,0,0.02200000,0.00200000,-0.00200000,0,1760.00000000,130.00000000,-130.00000000,0,7600.00000000,,,0,2456040.33000000,0.01000000,-0.01000000,0,-0.09800000,0.00100000,-0.00100000,0,26.46000000,0.11000000,-0.11000000,0,2.37000000,0.01000000,-0.01000000,0,1.69600000,0.00300000,-0.00300000,0,1248.60000000,15.90000000,-15.90000000,0,0.72200000,0.00100000,-0.00100000,0,,,,,,,,,0.29000000,0.03000000,-0.03000000,0,4.02000000,0.37000000,-0.37000000,0,1,<a refstr=HAN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...778...38H/abstract target=ref> Han et al. 2013 </a>
OGLE-2005-BLG-390L b,17h54m19.2s,268.579958,-30d22m38s,-30.377306,0.01700000,0.01700000,-0.00900000,0,5.50000000,5.50000000,-2.70000000,0,2.60000000,1.50000000,-0.60000000,0,0.22000000,0.21000000,-0.11000000,0,6600.00000000,1000.00000000,-1000.00000000,0,8000.00000000,1910.00000000,-1910.00000000,0,2453582.73500000,0.00500000,-0.00500000,0,0.35900000,0.00500000,-0.00500000,0,11.03000000,0.11000000,-0.11000000,0,,,,,1.61000000,0.00800000,-0.00800000,0,0.76000000,0.07000000,-0.07000000,0,2.75600000,0.00300000,-0.00300000,0,,,,,,,,,,,,,,,,,1,<a refstr=BEAULIEU_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006Natur.439..437B/abstract target=ref> Beaulieu et al. 2006 </a>
OGLE-2007-BLG-368L b,17h56m25.96s,269.108167,-32d14m14.7s,-32.237417,0.06000000,0.02000000,-0.03000000,0,20.00000000,7.00000000,-8.00000000,0,2.80000000,0.50000000,-0.60000000,0,0.64000000,0.21000000,-0.26000000,0,5900.00000000,900.00000000,-1400.00000000,0,,,,,2454311.12000000,0.01000000,-0.01000000,0,0.07930000,0.00070000,-0.00070000,0,55.40000000,0.50000000,-0.50000000,0,1.55000000,0.03000000,-0.03000000,0,0.92550000,0.00060000,-0.00060000,0,0.95000000,0.02000000,-0.02000000,0,0.47800000,0.00200000,-0.00200000,0,19.51000000,0.03000000,-0.03000000,0,,,,,0.52900000,0.08400000,-0.08400000,0,3.50000000,0.60000000,-0.60000000,0,1,<a refstr=SUMI_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...710.1641S/abstract target=ref> Sumi et al. 2010 </a>
OGLE-2016-BLG-1598L b,18h00m45.78s,270.190750,-29d10m31.58s,-29.175439,0.38000000,0.30000000,-0.30000000,0,120.77479466,95.34852210,-95.34852210,0,2.50000000,0.88000000,-0.88000000,0,0.55000000,0.32000000,-0.32000000,0,5910.00000000,1740.00000000,-1740.00000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.65000000,2.21000000,-2.21000000,0,1,<a refstr=SHIN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..269S/abstract target=ref>Shin et al. 2024</a>
MOA-2015-BLG-337L b,18h07m47.69s,271.948700,-28d10m13.00s,-28.170278,0.10600000,0.40600000,-0.07300000,0,33.70000000,129.00000000,-23.20000000,0,0.24000000,0.06000000,-0.09000000,0,0.00940000,0.03590000,-0.00650000,0,7100.00000000,1100.00000000,-1000.00000000,0,,,,,2457214.91830000,0.00200000,-0.00200000,0,0.04700000,0.00110000,-0.00110000,0,5.38200000,0.09400000,-0.09400000,0,22.30000000,3.00000000,-3.00000000,0,0.60600000,0.03300000,-0.03300000,0,108.00000000,14.00000000,-14.00000000,0,1.44450000,0.00570000,-0.00570000,0,19.68200000,0.01200000,-0.01200000,0,,,,,0.02800000,0.00400000,-0.00400000,0,1.90000000,0.29000000,-0.29000000,0,1,<a refstr=MIYAZAKI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..136M/abstract target=ref>Miyazaki et al. 2018</a>
OGLE-2015-BLG-1771L b,17h55m11.76s,268.799000,-28d51m45.90s,-28.862750,0.43300000,0.67400000,-0.25100000,0,138.00000000,214.00000000,-80.00000000,0,0.85000000,0.16000000,-0.16000000,0,0.07700000,0.11900000,-0.04400000,0,7070.00000000,1000.00000000,-1090.00000000,0,,,,,2457235.60000000,0.01000000,-0.01000000,0,0.12100000,0.00800000,-0.00800000,0,4.28000000,0.24000000,-0.24000000,0,4.41000000,0.46000000,-0.46000000,0,1.20200000,0.01000000,-0.01000000,0,53.80000000,6.40000000,-6.40000000,0,3.90400000,0.02100000,-0.02100000,0,21.77000000,0.08000000,-0.08000000,0,21.03000000,0.04000000,-0.04000000,0,0.10000000,0.01900000,-0.01800000,0,8.50000000,1.60000000,-1.50000000,0,1,<a refstr=ZHANG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..116Z/abstract target=ref>Zhang et al. 2020</a>
KMT-2021-BLG-1689L b,17h58m19.0s,269.579167,-30d08m43s,-30.145278,0.14473219,0.09439056,-0.07236609,0,46.00000000,30.00000000,-23.00000000,0,2.50000000,0.80000000,-0.60000000,0,0.58000000,0.33000000,-0.27000000,0,7200.00000000,700.00000000,-1300.00000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.10000000,0.80000000,-0.70000000,0,1,<a refstr=YANG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.tmp.1872Y/abstract target=ref>Yang et al. 2022</a>
KMT-2021-BLG-2609L b,17h34m04.53s,263.518875,-27d35m48.98s,-27.596939,0.03200000,0.04400000,-0.01800000,0,10.17050902,13.98444991,-5.72091133,0,2.30000000,0.32000000,-0.36000000,0,0.20000000,0.27000000,-0.11000000,0,7480.00000000,1050.00000000,-1170.00000000,0,9090.00000000,1070.00000000,-1040.00000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=HAN_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...689A.209H/abstract target=ref>Han et al. 2024</a>
OGLE-2018-BLG-0799L b,18h13m50.16s,273.459000,-25d29m08.6s,-25.485722,0.26000000,0.22000000,-0.11000000,0,82.63538582,69.92224954,-34.96112477,0,1.28000000,0.48000000,-0.34000000,0,0.09300000,0.08200000,-0.03800000,0,4050.00000000,1780.00000000,-1160.00000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.46000000,0.03000000,-0.03000000,0,,,,,,,,,3.71000000,3.24000000,-1.70000000,0,1,<a refstr=ZANG_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.514.5952Z/abstract target=ref>Zang et al. 2022</a>
OGLE-2017-BLG-0364L b,17h40m54.69s,265.227875,-34d37m03.3s,-34.617583,0.23849347,0.17147618,-0.13497849,0,75.80000000,54.50000000,-42.90000000,0,3.79000000,0.76000000,-0.89000000,0,0.49000000,0.35000000,-0.28000000,0,7860.00000000,1080.00000000,-1990.00000000,0,,,,,2457831.27000000,0.02000000,-0.02000000,0,0.05700000,0.00200000,-0.00200000,0,18.60000000,0.60000000,-0.40000000,0,2.00000000,0.30000000,-0.30000000,0,1.50600000,0.01500000,-0.01800000,0,4.64000000,0.75000000,-0.76000000,0,6.21100000,0.00100000,-0.00200000,0,20.64000000,0.03000000,-0.03000000,0,,,,,0.34100000,0.05800000,-0.05800000,0,6.70000000,1.15000000,-1.15000000,0,1,<a refstr=GUI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...49G/abstract target=ref>Gui et al. 2024</a>
KMT-2018-BLG-0029L b,17h37m52.67s,264.469458,-27d59m04.92s,-27.984700,0.02390000,0.00240000,-0.00220000,0,7.59000000,0.75000000,-0.69000000,0,4.27000000,0.21000000,-0.23000000,0,1.14000000,0.10000000,-0.12000000,0,3380.00000000,220.00000000,-260.00000000,0,8200.00000000,,,0,2458294.71600000,0.02500000,-0.02500000,0,0.02700000,0.00300000,-0.00300000,0,173.95000000,15.75400000,-15.75400000,0,0.44720000,0.06920000,-0.06920000,0,1.00000000,0.00200000,-0.00200000,0,0.18290000,0.02170000,-0.02170000,0,1.53100000,0.00500000,-0.00500000,0,,,,,,,,,1.56000000,0.24000000,-0.24000000,0,3.30000000,0.50000000,-0.50000000,0,1,<a refstr=GOULD_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020JKAS...53....9G/abstract target=ref>Gould et al. 2020</a>
AT2021ueyL b,21h38m10.81s,324.545042,+26d27m59.65s,26.466569,1.34000000,0.45000000,-0.50000000,0,425.89006538,143.02278315,-158.91420350,0,4.01000000,1.68000000,-1.34000000,0,0.49000000,0.16000000,-0.18000000,0,1040.00000000,740.00000000,-440.00000000,0,,,,,2459438.69600000,0.03900000,-0.03900000,0,0.30280000,0.00250000,-0.00250000,0,27.91000000,0.14000000,-0.14000000,0,1.25000000,0.47000000,-0.68000000,0,1.85050000,0.00530000,-0.00530000,0,26.11000000,0.88000000,-0.88000000,0,3.36325000,0.00133000,-0.00133000,0,,,,,,,,,,,,,,,,,1,<a refstr=BAN_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250322331B/abstract target=ref>Ban et al. 2025</a>
MOA-2011-BLG-028L b,18h03m24.96s,270.854000,-29d12m48.3s,-29.213417,0.09000000,0.05000000,-0.04000000,0,30.00000000,16.00000000,-12.00000000,0,4.14000000,0.64000000,-0.64000000,0,0.75000000,0.35000000,-0.30000000,0,7380.00000000,520.00000000,-620.00000000,0,8610.00000000,640.00000000,-640.00000000,0,2455673.81000000,0.18000000,-0.18000000,0,0.90600000,0.02100000,-0.03700000,0,34.20000000,0.74000000,-0.74000000,0,17.40000000,2.20000000,-2.20000000,0,1.69100000,0.03600000,-0.03600000,0,1.27000000,0.25000000,-0.25000000,0,-2.19200000,0.02300000,-0.02300000,0,15.30000000,,,0,,,,,0.33700000,0.05300000,-0.05300000,0,3.59000000,0.58000000,-0.58000000,0,1,<a refstr=SKOWRON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...820....4S/abstract target=ref>Skowron et al. 2016</a>
OGLE-2011-BLG-0251L b,17h38m14.18s,264.559083,-27d08m10.1s,-27.136139,0.53000000,0.21000000,-0.21000000,0,170.00000000,67.00000000,-67.00000000,0,2.72000000,0.75000000,-0.75000000,0,0.26000000,0.11000000,-0.11000000,0,2570.00000000,610.00000000,-610.00000000,0,,,,,2455781.50300000,0.00400000,-0.00400000,0,-0.05630000,0.00040000,-0.00040000,0,63.88000000,0.46000000,-0.46000000,0,13.90000000,0.50000000,-0.50000000,0,1.40800000,0.01900000,-0.01900000,0,19.20000000,1.20000000,-1.20000000,0,-1.85500000,0.00200000,-0.00200000,0,15.97000000,0.01000000,-0.01000000,0,17.04000000,0.03000000,-0.03000000,0,0.75000000,0.28000000,-0.28000000,0,4.28000000,1.62000000,-1.62000000,0,1,<a refstr=KAINS_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...552A..70K/abstract target=ref> Kains et al. 2013 </a>
KMT-2017-BLG-0428L b,18h05m32.46s,271.385250,-28d29m25.01s,-28.490281,0.01758811,0.01123248,-0.00890418,0,5.59000000,3.57000000,-2.83000000,0,1.81000000,0.55000000,-0.59000000,0,0.34000000,0.22000000,-0.17000000,0,5400.00000000,1820.00000000,-2600.00000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.27000000,2.26000000,-1.32000000,0,1,<a refstr=ZANG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....165..103Z/abstract target=ref>Zang et al. 2023</a>
OGLE-2019-BLG-1053L b,18h00m39.93s,270.166375,-27d20m29.7s,-27.341583,0.00780295,0.00374416,-0.00308342,0,2.48000000,1.19000000,-0.98000000,0,3.40000000,0.50000000,-0.50000000,0,0.61000000,0.29000000,-0.24000000,0,6800.00000000,600.00000000,-900.00000000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=ZANG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..163Z/abstract target=ref>Zang et al. 2021</a>
MOA-2008-BLG-379L b,17h58m49.44s,269.706000,-30d11m48.95s,-30.196931,4.10000000,1.70000000,-1.90000000,0,1300.00000000,540.00000000,-600.00000000,0,2.70000000,0.90000000,-1.00000000,0,0.56000000,0.24000000,-0.27000000,0,3300.00000000,1300.00000000,-1200.00000000,0,,,,,2454687.89700000,0.00100000,-0.00100000,0,0.00602000,0.00006000,-0.00006000,0,42.46000000,0.45000000,-0.45000000,0,,,,,0.90300000,0.00100000,-0.00100000,0,68.50000000,0.50000000,-0.50000000,0,5.15400000,0.00200000,-0.00200000,0,21.30000000,0.03000000,-0.03000000,0,17.87000000,,,-1,0.90000000,0.18000000,-0.18000000,0,7.75000000,1.56000000,-1.56000000,0,1,<a refstr=SUZUKI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...780..123S/abstract target=ref> Suzuki et al. 2014 </a>
KMT-2021-BLG-0912L b,17h59m17.08s,269.821167,-31d59m51.50s,-31.997639,0.00884125,0.00339806,-0.00311489,0,2.81000000,1.08000000,-0.99000000,0,3.14000000,3.94000000,-2.33000000,0,0.80000000,0.31000000,-0.28000000,0,5560.00000000,1430.00000000,-1430.00000000,0,,,,,2459417.02500000,0.00200000,-0.00200000,0,0.00620000,0.00030000,-0.00030000,0,68.00000000,2.67000000,-2.67000000,0,2.68000000,0.63000000,-0.63000000,0,0.91400000,0.01400000,-0.01400000,0,0.10500000,0.04600000,-0.04600000,0,0.10400000,0.00800000,-0.00800000,0,19.59700000,0.00100000,-0.00100000,0,18.81000000,,,0,0.70000000,0.18000000,-0.18000000,0,3.76000000,0.97800000,-0.97800000,0,1,<a refstr=HAN_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...658A..94H/abstract target=ref>Han et al. 2022</a>
